TE_4_t4000,TE_4_t6000,TE_4_t8000,TE_4_t10000,TE_4_t12000,TE_4_t14000,TE_1_t4000,TE_1_t6000,TE_1_t8000,TE_1_t10000,TE_1_t12000,TE_1_t14000,TW_1_t4000,TW_1_t6000,TW_1_t8000,TW_1_t10000,TW_1_t12000,TW_1_t14000,TS_1_t4000,TS_1_t6000,TS_1_t8000,TS_1_t10000,TS_1_t12000,TS_1_t14000,TN_1_1_t4000,TN_1_1_t6000,TN_1_1_t8000,TN_1_1_t10000,TN_1_1_t12000,TN_1_1_t14000
458.2463684082031,509.7898864746094,524.7785034179688,526.5552978515625,526.3297729492188,526.1098022460938,437.11236572265625,474.9186706542969,518.1771240234375,522.173095703125,521.9492797851562,521.733154296875,376.1338806152344,447.07421875,496.4425048828125,508.9847717285156,508.7726745605469,508.5704345703125,303.56732177734375,418.50262451171875,459.19683837890625,474.0937194824219,473.9201354980469,473.75665283203125,303.1456298828125,319.6877136230469,436.14031982421875,446.313720703125,446.166748046875,446.03094482421875
461.4801940917969,511.52728271484375,525.3116455078125,526.959716796875,526.6771850585938,526.4017944335938,440.9336242675781,485.26654052734375,521.2036743164062,523.3577270507812,523.0772705078125,522.8060302734375,351.4864196777344,456.018310546875,508.560302734375,515.9888305664062,515.7145385742188,515.4525146484375,303.23883056640625,425.798095703125,478.118896484375,495.89227294921875,495.6434326171875,495.4093017578125,303.143798828125,321.4742736816406,451.369384765625,463.72509765625,463.5197448730469,463.3296203613281
461.02655029296875,506.9871520996094,524.0574340820312,525.71240234375,525.4690551757812,525.2320556640625,443.9461975097656,467.2594909667969,512.2759399414062,518.3567504882812,518.1192016601562,517.8901977539062,395.3650817871094,447.56402587890625,475.21337890625,489.97637939453125,489.7740478515625,489.58062744140625,305.198486328125,412.80584716796875,451.1217956542969,457.4729309082031,457.30853271484375,457.1531066894531,303.1466979980469,313.7898864746094,425.2922668457031,438.23223876953125,438.0823669433594,437.9447326660156
461.92413330078125,505.7944641113281,521.7881469726562,523.1566162109375,522.915283203125,522.6798706054688,442.5356140136719,470.0614318847656,500.33966064453125,505.8654479980469,505.64453125,505.4308776855469,423.2603454589844,447.71258544921875,465.26507568359375,470.1816711425781,470.0067443847656,469.8378601074219,345.40203857421875,429.10260009765625,444.0718078613281,447.3923034667969,447.2433776855469,447.1004943847656,303.3849182128906,375.94769287109375,424.4888000488281,428.8694152832031,428.7364807128906,428.6116943359375
460.2946472167969,506.7994689941406,522.6341552734375,523.97607421875,523.755126953125,523.5396728515625,438.4378356933594,471.1578674316406,505.1008605957031,510.3314514160156,510.12384033203125,509.92333984375,385.0422058105469,445.82147216796875,469.1843566894531,476.5665588378906,476.3972473144531,476.23480224609375,303.9664001464844,414.1085510253906,444.10943603515625,449.0290222167969,448.8871765136719,448.7527770996094,303.1461486816406,315.9381103515625,407.76251220703125,421.7911376953125,421.6705627441406,421.55999755859375
455.51251220703125,509.6602478027344,525.1802368164062,527.035400390625,526.7506713867188,526.4732666015625,429.30316162109375,471.0745849609375,519.9327392578125,523.161376953125,522.8778076171875,522.6044921875,328.746337890625,439.814697265625,499.8570251464844,513.1521606445312,512.877197265625,512.6163330078125,303.1439208984375,374.81378173828125,458.5464782714844,480.09710693359375,479.86767578125,479.65386962890625,303.14306640625,304.2656555175781,425.75103759765625,444.4720458984375,444.2887268066406,444.12152099609375
457.61224365234375,496.79205322265625,524.2684326171875,526.1343383789062,525.8543090820312,525.5820922851562,439.17523193359375,455.4880676269531,507.4290466308594,518.3425903320312,518.0685424804688,517.8057861328125,383.11895751953125,436.1767272949219,460.6893005371094,476.3953552246094,476.18475341796875,475.98394775390625,304.5384521484375,362.73687744140625,439.62969970703125,447.1597900390625,446.984130859375,446.82000732421875,303.14422607421875,303.9117431640625,383.7411804199219,418.06109619140625,417.9142761230469,417.78192138671875
455.65081787109375,506.6951599121094,524.2296752929688,525.9568481445312,525.7509765625,525.5505981445312,423.0162353515625,463.39923095703125,513.02392578125,519.297119140625,519.0941162109375,518.8990478515625,305.6090087890625,432.3962707519531,474.46905517578125,491.8355712890625,491.6576232910156,491.48956298828125,303.14654541015625,318.9793701171875,441.32867431640625,452.3570556640625,452.21533203125,452.08441162109375,303.14453125,303.1765441894531,351.9034423828125,398.972900390625,398.8779602050781,398.7933349609375
460.9817810058594,508.5406494140625,523.3487548828125,524.634521484375,524.3601684570312,524.0925903320312,441.1730651855469,473.8001403808594,510.2835693359375,514.8280639648438,514.5653076171875,514.311279296875,418.547607421875,449.0569763183594,476.8722229003906,486.8212890625,486.59893798828125,486.385498046875,326.67425537109375,429.3883972167969,450.3022155761719,455.7377014160156,455.5585021972656,455.38739013671875,303.18212890625,367.9243469238281,430.6483459472656,435.9609069824219,435.8023986816406,435.6540222167969
461.5570068359375,510.2535095214844,525.0057983398438,526.7235107421875,526.4795532226562,526.2415771484375,441.6573181152344,479.5703125,519.2611694335938,522.6443481445312,522.4024658203125,522.16845703125,411.2891540527344,452.97576904296875,500.9852294921875,511.4732666015625,511.24224853515625,511.021240234375,311.5960388183594,432.51318359375,467.131103515625,482.40509033203125,482.20947265625,482.024169921875,303.1453857421875,364.892578125,444.8328857421875,454.4971008300781,454.3324279785156,454.1786193847656
463.2227478027344,502.1773681640625,520.9237670898438,522.778076171875,522.5462646484375,522.3204956054688,445.1728820800781,467.20904541015625,492.0943908691406,499.5054931640625,499.3008728027344,499.1033020019531,394.3930358886719,447.546630859375,461.544677734375,465.3824462890625,465.2194519042969,465.0622863769531,304.8169860839844,405.5355529785156,441.99737548828125,445.65142822265625,445.5062561035156,445.3688049316406,303.1462707519531,309.6731262207031,376.2879943847656,396.6536560058594,396.5535583496094,396.46270751953125
457.8867492675781,510.2021789550781,525.0189819335938,526.6629638671875,526.373291015625,526.0908813476562,433.6366882324219,477.17822265625,519.3772583007812,522.5611572265625,522.2737426757812,521.99609375,373.9023132324219,446.09381103515625,500.56097412109375,511.3568115234375,511.0818786621094,510.8197326660156,304.0865173339844,414.3376770019531,462.7393493652344,479.8875427246094,479.65802001953125,479.4422302246094,303.146728515625,321.1732482910156,435.1736755371094,447.3098449707031,447.1236267089844,446.95166015625
461.84161376953125,510.34991455078125,525.1586303710938,526.9691772460938,526.6851196289062,526.4083251953125,444.8078918457031,477.7160949707031,520.0203857421875,523.1240234375,522.84228515625,522.5699462890625,411.6445007324219,453.298583984375,502.7308349609375,513.6506958007812,513.3793334960938,513.1198120117188,311.68975830078125,433.8887634277344,467.75457763671875,485.6794128417969,485.4482116699219,485.2295227050781,303.14422607421875,354.1711730957031,447.3006591796875,456.8587341308594,456.66571044921875,456.48577880859375
456.10919189453125,503.67071533203125,520.6934204101562,522.4398803710938,522.2460327148438,522.0573120117188,420.65167236328125,460.37255859375,492.432373046875,499.7457580566406,499.5722351074219,499.4053649902344,304.5370178222656,425.57159423828125,453.05096435546875,457.5415344238281,457.4076232910156,457.2803955078125,303.1456298828125,309.85595703125,395.9635009765625,414.15399169921875,414.05255126953125,413.9600524902344,303.14471435546875,303.1571350097656,304.9925842285156,308.9143981933594,308.9037780761719,308.893798828125
457.46514892578125,504.0856628417969,519.8992919921875,521.69287109375,521.5087280273438,521.3292846679688,432.7732849121094,464.27777099609375,491.90557861328125,497.7335510253906,497.5707092285156,497.4134521484375,351.14495849609375,437.41192626953125,455.1130676269531,459.0003356933594,458.87322998046875,458.7511901855469,303.16162109375,377.2264099121094,428.2041931152344,432.4267272949219,432.31890869140625,432.2176513671875,303.14520263671875,304.1663818359375,341.8254699707031,357.9465637207031,357.8969421386719,357.8521728515625
460.7513427734375,504.25836181640625,520.365966796875,522.0228881835938,521.815673828125,521.614013671875,423.66217041015625,466.15380859375,493.2019348144531,499.055419921875,498.8712463378906,498.69378662109375,304.4420471191406,433.9590148925781,458.9122619628906,462.3556213378906,462.208251953125,462.06793212890625,303.1459655761719,312.4617614746094,402.04046630859375,418.5028076171875,418.3909912109375,418.28875732421875,303.1444091796875,303.1592712402344,305.4269104003906,309.0220031738281,309.0107421875,309.0001220703125
460.19586181640625,490.0680236816406,522.5083618164062,524.6903076171875,524.4819946289062,524.2796020507812,441.26971435546875,456.90167236328125,485.6721496582031,501.31884765625,501.13336181640625,500.95513916015625,403.52447509765625,437.8852844238281,454.3149108886719,460.81378173828125,460.6724853515625,460.53662109375,306.4288330078125,381.3526611328125,434.931884765625,440.7247009277344,440.59820556640625,440.479248046875,303.14764404296875,304.79571533203125,367.38153076171875,399.07952880859375,398.98516845703125,398.9002685546875
457.95794677734375,509.26239013671875,523.7039794921875,525.197021484375,524.9429321289062,524.6951293945312,434.70294189453125,475.6040954589844,512.7044677734375,517.424072265625,517.1770629882812,516.9385375976562,354.3273010253906,446.0832214355469,483.12542724609375,495.2997131347656,495.0794372558594,494.8692932128906,303.252197265625,407.4310302734375,450.0666809082031,458.2598571777344,458.08575439453125,457.9216613769531,303.1442565917969,311.5474853515625,417.3364562988281,431.42626953125,431.278076171875,431.1422424316406
458.23883056640625,508.06842041015625,525.0870361328125,526.899658203125,526.6344604492188,526.3763427734375,424.67254638671875,467.03302001953125,518.8104248046875,522.8093872070312,522.5450439453125,522.2907104492188,306.2235412597656,436.8927917480469,492.0420227050781,509.517578125,509.2647705078125,509.02606201171875,303.1451416015625,321.478759765625,454.60455322265625,470.908203125,470.7041931152344,470.51544189453125,303.14337158203125,303.1544494628906,390.6175842285156,436.018310546875,435.8531799316406,435.70458984375
453.9576110839844,501.9942626953125,523.2476806640625,524.9646606445312,524.7386474609375,524.5188598632812,411.6173095703125,456.2979431152344,502.3420715332031,511.8459777832031,511.6307373046875,511.4245300292969,303.8316955566406,410.4232482910156,456.66912841796875,467.8006896972656,467.63372802734375,467.4764099121094,303.1446228027344,305.3175354003906,406.0672607421875,429.8847961425781,429.7510681152344,429.6295471191406,303.14410400390625,303.142822265625,306.9805603027344,321.46209716796875,321.4380187988281,321.4163818359375
459.2598876953125,486.3294677734375,523.0650634765625,525.0877685546875,524.88818359375,524.6944580078125,438.6845397949219,454.2781982421875,485.7515869140625,503.3911437988281,503.2108459472656,503.0380859375,342.6620178222656,428.7319641113281,452.9774475097656,459.9819030761719,459.84552001953125,459.7153625488281,303.15655517578125,317.8667297363281,422.8392639160156,436.9123229980469,436.7889099121094,436.6756286621094,303.144775390625,303.1882019042969,318.20367431640625,347.7904968261719,347.74560546875,347.70574951171875
462.06134033203125,489.5692443847656,523.5939331054688,525.5363159179688,525.3343505859375,525.13818359375,442.8315124511719,458.8875732421875,493.1799621582031,510.2113342285156,510.0217590332031,509.84002685546875,349.1316833496094,436.0424499511719,459.3130187988281,467.1177062988281,466.9731140136719,466.8349304199219,303.12847900390625,327.4532165527344,435.2962646484375,445.98297119140625,445.8506164550781,445.7283630371094,303.1447448730469,303.1849060058594,334.7004089355469,376.8624572753906,376.7902526855469,376.72613525390625
463.6153564453125,508.22735595703125,523.572021484375,524.9285888671875,524.6658935546875,524.4098510742188,445.04180908203125,475.59930419921875,510.9078063964844,515.7706909179688,515.517822265625,515.273681640625,374.07794189453125,453.32440185546875,479.6961669921875,489.6813049316406,489.4637145996094,489.2552795410156,303.6319885253906,418.6438903808594,455.2025451660156,460.7674255371094,460.5859375,460.4141540527344,303.1457214355469,315.0747985839844,424.23333740234375,438.04022216796875,437.879150390625,437.7312316894531
452.39263916015625,475.6313171386719,512.4110717773438,518.7271728515625,518.5302124023438,518.3395385742188,424.693115234375,441.33612060546875,457.4961853027344,463.4016418457031,463.2626037597656,463.1283874511719,317.30023193359375,394.1510009765625,427.8799133300781,432.75836181640625,432.64471435546875,432.5371398925781,303.1457824707031,304.1327819824219,331.8758544921875,352.0027160644531,351.95452880859375,351.9113464355469,303.14459228515625,303.1440734863281,303.24285888671875,303.3337097167969,303.32769775390625,303.3216247558594
460.1065979003906,492.12054443359375,522.7653198242188,524.6708984375,524.4771118164062,524.288818359375,440.607666015625,457.4857482910156,488.76983642578125,503.3401794433594,503.16497802734375,502.99676513671875,358.69732666015625,436.20068359375,455.5262451171875,461.8483581542969,461.7143249511719,461.5859375,303.1719055175781,339.49896240234375,431.69525146484375,440.4023132324219,440.2808532714844,440.1681823730469,303.1451110839844,303.1852722167969,334.0406188964844,366.7841796875,366.7238464355469,366.6701354980469
454.53692626953125,501.1443786621094,523.6525268554688,525.3209228515625,525.0610961914062,524.8082885742188,429.3949890136719,455.32171630859375,504.6946716308594,514.2633056640625,514.0136108398438,513.7741088867188,331.4454040527344,428.0265808105469,457.9591369628906,470.2164001464844,470.02593994140625,469.8450927734375,303.1651916503906,330.01513671875,429.0950927734375,438.37640380859375,438.2196350097656,438.0746154785156,303.14349365234375,303.1721496582031,338.92584228515625,375.4515686035156,375.3640441894531,375.2861328125
465.30950927734375,509.4257507324219,523.8108520507812,525.2327880859375,524.9542236328125,524.6826171875,450.45196533203125,478.599365234375,513.3367919921875,517.9415283203125,517.6709594726562,517.4093017578125,428.263671875,457.9972229003906,486.0904846191406,496.896728515625,496.6566162109375,496.426025390625,329.68292236328125,442.2198181152344,461.0401306152344,466.5986633300781,466.40283203125,466.2154235839844,303.2079772949219,385.6827697753906,445.6193542480469,450.4148864746094,450.2358093261719,450.0675048828125
460.7746276855469,507.61053466796875,524.47705078125,526.2372436523438,525.9519653320312,525.6738891601562,441.9093933105469,468.7820739746094,515.0498657226562,520.6375122070312,520.3565673828125,520.0855102539062,421.0827941894531,446.5066833496094,482.0565490722656,499.1304931640625,498.8805236816406,498.6416320800781,334.9677429199219,427.3770751953125,452.72906494140625,462.2687072753906,462.07415771484375,461.88897705078125,303.3473205566406,360.55682373046875,434.3016052246094,441.8382568359375,441.6664123535156,441.5059814453125
462.9396057128906,507.5758056640625,524.815185546875,526.6250610351562,526.369873046875,526.121337890625,441.24017333984375,471.9759216308594,516.97265625,521.9481811523438,521.6951293945312,521.4512939453125,330.732666015625,449.37200927734375,488.41998291015625,504.8780822753906,504.6441650390625,504.42169189453125,303.1313171386719,373.6075744628906,458.9127502441406,470.22393798828125,470.0321044921875,469.8526306152344,303.14361572265625,303.8589782714844,422.1618347167969,445.8565979003906,445.6873474121094,445.53338623046875
468.45697021484375,508.8554992675781,522.7794799804688,523.8174438476562,523.5438232421875,523.27685546875,454.7732849121094,482.41082763671875,508.7549743652344,512.2653198242188,512.0072631835938,511.757080078125,440.0951843261719,463.81976318359375,482.002197265625,487.5457763671875,487.3244934082031,487.1106872558594,379.76922607421875,450.1463623046875,463.21197509765625,466.2291259765625,466.03814697265625,465.8539733886719,306.8683166503906,427.5325927734375,449.703125,452.36187744140625,452.1864318847656,452.0191650390625
456.4681091308594,494.5386047363281,523.2213134765625,525.131591796875,524.8544311523438,524.5849609375,436.8619079589844,453.5859069824219,494.6559143066406,509.7978210449219,509.5389099121094,509.29058837890625,410.0920104980469,433.9324035644531,453.0794982910156,461.8257751464844,461.6398010253906,461.461181640625,317.2378234863281,396.222412109375,433.1131896972656,438.8625793457031,438.7030944824219,438.5523376464844,303.15283203125,311.18170166015625,391.7620849609375,412.909912109375,412.77374267578125,412.64984130859375
465.0318298339844,506.5103454589844,523.644287109375,525.2335815429688,525.0313110351562,524.834228515625,447.3348388671875,473.8182067871094,509.2538146972656,515.6317138671875,515.4368286132812,515.2487182617188,386.1172180175781,454.0560302734375,476.86431884765625,486.75689697265625,486.5916748046875,486.43316650390625,303.5636901855469,421.4956970214844,455.7578125,461.4886779785156,461.3464050292969,461.2115783691406,303.1485595703125,316.2678527832031,427.37188720703125,440.9924011230469,440.86285400390625,440.7437438964844
466.1179504394531,500.3599853515625,523.677734375,525.3225708007812,525.020751953125,524.7271118164062,450.3481140136719,468.5388488769531,503.6611022949219,513.9773559570312,513.6902465820312,513.4139404296875,403.0110168457031,451.59490966796875,469.8412170410156,478.05072021484375,477.8241882324219,477.60650634765625,306.3904113769531,406.8486328125,452.15313720703125,457.47088623046875,457.2704772949219,457.0810241699219,303.1468505859375,309.6962585449219,408.8184509277344,432.2181701660156,432.0425720214844,431.8826599121094
454.6522216796875,502.7081298828125,520.8796997070312,522.798583984375,522.6048583984375,522.4161987304688,428.642578125,458.34210205078125,491.4634094238281,499.9446716308594,499.7714538574219,499.604736328125,340.2685852050781,430.5709533691406,450.932861328125,456.387939453125,456.25714111328125,456.13201904296875,303.1351318359375,352.2722473144531,421.7217712402344,428.1311950683594,428.021240234375,427.9187927246094,303.1448059082031,303.3046569824219,328.8623352050781,347.6479187011719,347.6045837402344,347.5657653808594
462.9797668457031,497.6357116699219,522.0393676757812,524.22802734375,524.0300903320312,523.8377075195312,441.6490478515625,463.98980712890625,491.38385009765625,503.00567626953125,502.8272399902344,502.65557861328125,333.0487976074219,440.9783630371094,460.7157287597656,466.4214782714844,466.2796630859375,466.1438293457031,303.1601257324219,337.8341369628906,432.83148193359375,443.45068359375,443.3230285644531,443.2048034667969,303.1447448730469,303.2472229003906,326.2207946777344,355.477294921875,355.42584228515625,355.38006591796875
456.4465026855469,487.66845703125,522.7643432617188,524.788330078125,524.5577392578125,524.3339233398438,433.60150146484375,451.09710693359375,484.3470764160156,501.73675537109375,501.5305480957031,501.3330993652344,327.150146484375,419.99932861328125,448.81280517578125,455.8656311035156,455.7128601074219,455.5676574707031,303.15216064453125,310.5821533203125,408.1560363769531,427.9667053222656,427.8341979980469,427.7133483886719,303.1440124511719,303.15283203125,309.197509765625,326.5041809082031,326.474853515625,326.4486083984375
464.0717468261719,501.79736328125,522.9862060546875,524.5803833007812,524.3086547851562,524.044189453125,446.505615234375,466.7427062988281,500.5369567871094,509.725830078125,509.47265625,509.2288513183594,386.0547180175781,447.956298828125,465.8369140625,472.30450439453125,472.1065368652344,471.9162902832031,304.3699035644531,392.8319396972656,446.39605712890625,451.5473937988281,451.3714599609375,451.2057189941406,303.146484375,306.157958984375,384.8810729980469,412.2538757324219,412.11865234375,411.996337890625
449.3185729980469,495.71197509765625,523.303955078125,525.2608032226562,525.0634765625,524.871826171875,388.5951232910156,446.4168701171875,496.2483215332031,510.90655517578125,510.7183532714844,510.5389404296875,303.1759033203125,364.9052734375,446.40618896484375,458.6349182128906,458.49517822265625,458.36480712890625,303.14471435546875,303.1165466308594,363.84832763671875,407.0005798339844,406.9021301269531,406.8139953613281,303.14471435546875,303.14056396484375,303.21533203125,307.1664733886719,307.1572570800781,307.14849853515625
452.1534118652344,505.9704895019531,523.9443969726562,525.6238403320312,525.4359130859375,525.2530517578125,389.3251953125,458.8174133300781,510.7086181640625,517.2685546875,517.084228515625,516.9075317382812,303.1937561035156,408.1434631347656,466.8193359375,483.25048828125,483.09429931640625,482.9476623535156,303.14495849609375,304.5896301269531,422.5568542480469,441.7206726074219,441.5973205566406,441.4848327636719,303.1449279785156,303.14471435546875,313.3353576660156,342.6349182128906,342.59637451171875,342.562255859375
457.6991882324219,502.0518493652344,522.4598388671875,524.0211181640625,523.7423706054688,523.4710693359375,434.6087951660156,460.45806884765625,497.2709655761719,506.5325927734375,506.2767639160156,506.0306396484375,365.74542236328125,435.58843994140625,457.0621643066406,464.1441650390625,463.9513244628906,463.7666320800781,303.45269775390625,368.9825134277344,431.54302978515625,437.6568298339844,437.4936218261719,437.3409118652344,303.14422607421875,304.0293273925781,352.32415771484375,379.60113525390625,379.5041809082031,379.4171447753906
463.23980712890625,494.63067626953125,522.6956176757812,524.6619873046875,524.44482421875,524.233642578125,445.1686096191406,463.2037048339844,491.7055969238281,504.5309143066406,504.3341369628906,504.1448059082031,386.555908203125,444.1089172363281,461.2254943847656,467.38043212890625,467.22601318359375,467.07757568359375,303.94659423828125,379.08917236328125,441.30615234375,447.3509521484375,447.21173095703125,447.0810546875,303.1474914550781,304.51751708984375,367.54449462890625,400.2725830078125,400.1732177734375,400.0838928222656
453.88543701171875,497.3627624511719,524.1636352539062,526.0185546875,525.8096923828125,525.6066284179688,420.2090759277344,452.4011535644531,506.4921569824219,517.3726806640625,517.1679077148438,516.9719848632812,305.326171875,408.6191101074219,458.4650573730469,474.1963806152344,474.0348205566406,473.8828430175781,303.1453552246094,305.10040283203125,420.3404235839844,438.8251037597656,438.6926574707031,438.5718688964844,303.14447021484375,303.1515197753906,314.23724365234375,349.4489440917969,349.4004821777344,349.3576354980469
456.8183898925781,497.5574645996094,522.082763671875,524.0062255859375,523.805419921875,523.6099853515625,436.1217041015625,455.9176025390625,489.90093994140625,502.3196105957031,502.1386413574219,501.9646911621094,388.4894104003906,434.6559143066406,452.2787170410156,458.36553955078125,458.23040771484375,458.1006164550781,304.3705139160156,377.74822998046875,430.9278564453125,436.1424255371094,436.0237121582031,435.9122009277344,303.1457214355469,304.56787109375,360.8330078125,388.1237487792969,388.0426330566406,387.9696960449219
454.2355651855469,491.6886291503906,523.8815307617188,525.8111572265625,525.6029663085938,525.40087890625,385.9851989746094,449.7369384765625,498.4848327636719,514.0888061523438,513.887451171875,513.695556640625,303.1562194824219,351.0521545410156,452.348876953125,465.0231018066406,464.8690490722656,464.72564697265625,303.14453125,303.2490539550781,365.0318908691406,414.9988708496094,414.8873596191406,414.7875671386719,303.1445007324219,303.1403503417969,303.208740234375,308.20849609375,308.19793701171875,308.1880187988281
463.376220703125,510.5955505371094,524.7298583984375,526.2315673828125,525.9490356445312,525.6734619140625,445.22564697265625,482.9322814941406,518.4420776367188,521.7809448242188,521.5020141601562,521.2319946289062,425.7098083496094,457.1496276855469,500.4207458496094,509.33233642578125,509.0694885253906,508.8173828125,339.021240234375,439.2442626953125,468.45599365234375,480.30120849609375,480.08148193359375,479.8721008300781,303.3390197753906,403.7778625488281,447.9873962402344,455.26275634765625,455.0760498046875,454.900146484375
457.45001220703125,502.6710205078125,524.1253051757812,526.0485229492188,525.8236083984375,525.6046142578125,434.1356201171875,460.93927001953125,509.53240966796875,518.1925659179688,517.972412109375,517.7608032226562,353.4218444824219,435.9129638671875,467.5736389160156,483.8747863769531,483.69329833984375,483.52069091796875,303.181640625,363.5387268066406,440.1903991699219,449.69146728515625,449.5440979003906,449.4065246582031,303.14453125,303.6570739746094,386.3049011230469,419.14959716796875,419.02716064453125,418.916748046875
452.50732421875,478.42449951171875,516.3541259765625,520.6666259765625,520.45849609375,520.2568969726562,425.1800842285156,442.9703674316406,461.2893371582031,468.0390930175781,467.8886413574219,467.74359130859375,313.20562744140625,393.5518798828125,431.8677062988281,436.3945617675781,436.27197265625,436.1560974121094,303.1441955566406,303.95989990234375,336.8539733886719,357.93426513671875,357.8786926269531,357.828857421875,303.1443786621094,303.140869140625,303.18499755859375,303.35302734375,303.3467712402344,303.3404541015625
464.0553283691406,496.82110595703125,524.0543212890625,525.857421875,525.6036376953125,525.356689453125,447.389892578125,464.8671875,503.83056640625,515.8628540039062,515.618408203125,515.3833618164062,423.5615234375,447.3697204589844,467.6838684082031,477.93292236328125,477.7411193847656,477.55682373046875,322.2418212890625,421.2840270996094,449.1693115234375,455.15643310546875,454.9910583496094,454.8337097167969,303.151611328125,324.6086120605469,426.167724609375,437.8373718261719,437.6837158203125,437.5421447753906
454.73590087890625,488.11541748046875,522.1624755859375,524.2460327148438,523.9703369140625,523.7025146484375,433.9122009277344,449.3374938964844,481.22821044921875,497.2745056152344,497.03582763671875,496.80694580078125,385.4356689453125,428.2002868652344,445.86541748046875,451.68505859375,451.5132141113281,451.3482971191406,304.86883544921875,351.0598449707031,422.4839172363281,429.63836669921875,429.4867858886719,429.345703125,303.1430969238281,303.50634765625,334.96563720703125,361.4997863769531,361.4256286621094,361.3594055175781
459.4696350097656,494.7887268066406,524.570556640625,526.5182495117188,526.279541015625,526.04736328125,441.5325927734375,456.9662780761719,509.16949462890625,520.1290893554688,519.8933715820312,519.6671752929688,421.1888427734375,439.0688171386719,463.93206787109375,481.7070617675781,481.5203552246094,481.3418884277344,328.7923889160156,412.2699279785156,443.4099426269531,451.2887878417969,451.13677978515625,450.9925842285156,303.1911926269531,319.6584777832031,423.3397216796875,434.2402648925781,434.0995178222656,433.969970703125
461.2206115722656,501.7245178222656,522.6875,524.3894653320312,524.1957397460938,524.007080078125,441.5547790527344,464.8346862792969,498.6265563964844,507.984130859375,507.8042297363281,507.6309509277344,383.5385437011719,443.6334228515625,462.9176330566406,469.8119201660156,469.670166015625,469.5340270996094,303.5914306640625,394.7110900878906,441.75616455078125,446.8353576660156,446.71124267578125,446.59423828125,303.14697265625,306.3837585449219,385.778076171875,410.89453125,410.7957763671875,410.706298828125
458.3091735839844,487.3058166503906,521.5425415039062,524.149658203125,523.9296264648438,523.7160034179688,437.3808898925781,453.3314208984375,478.8992004394531,493.5343017578125,493.3475646972656,493.168212890625,345.2510070800781,427.94085693359375,449.082763671875,454.69091796875,454.5469970703125,454.409423828125,303.1672058105469,319.7082214355469,412.74169921875,428.7270812988281,428.6003112792969,428.48406982421875,303.1443786621094,303.2130432128906,311.3546142578125,328.7847900390625,328.7544250488281,328.72723388671875
460.9270324707031,510.68939208984375,524.7900390625,526.4456176757812,526.1904296875,525.9417114257812,440.77154541015625,481.5100402832031,518.794189453125,522.1555786132812,521.90283203125,521.6586303710938,355.2381896972656,453.4872741699219,501.1284484863281,510.422119140625,510.1812438964844,509.95123291015625,303.2684326171875,421.8580322265625,466.5578918457031,480.921630859375,480.7171630859375,480.5245666503906,303.1442565917969,318.5494384765625,442.9347229003906,452.92974853515625,452.7563781738281,452.5961608886719
454.2434387207031,477.53155517578125,515.0916137695312,520.1925048828125,519.9920654296875,519.7979125976562,426.88433837890625,444.7965087890625,461.20184326171875,467.32379150390625,467.1793212890625,467.0399169921875,310.60235595703125,387.95721435546875,432.8599853515625,437.8483581542969,437.7277526855469,437.6139831542969,303.1458435058594,303.6341552734375,328.7652282714844,348.7967529296875,348.7509460449219,348.70989990234375,303.1445617675781,303.1399841308594,303.15008544921875,303.23797607421875,303.2319641113281,303.2259216308594
462.781982421875,505.47515869140625,524.1921997070312,525.9202880859375,525.68359375,525.4530029296875,446.0194091796875,467.6175231933594,511.8833312988281,518.738037109375,518.5066528320312,518.2835693359375,424.6817626953125,448.8035583496094,474.8442077636719,489.48846435546875,489.2931213378906,489.10595703125,328.3839416503906,429.97509765625,452.3647766113281,459.15814208984375,458.9986572265625,458.8465576171875,303.198974609375,348.6321716308594,435.5767822265625,442.55596923828125,442.4089660644531,442.2721252441406
462.9105529785156,501.2587585449219,524.2653198242188,526.1213989257812,525.9120483398438,525.7083129882812,444.0091247558594,465.6606750488281,509.781982421875,518.6402587890625,518.4351806640625,518.2379150390625,360.18701171875,445.5850524902344,471.5912780761719,485.2192687988281,485.0497741699219,484.8879699707031,303.1705322265625,372.3934020996094,449.9056701660156,457.5262451171875,457.3809814453125,457.2449645996094,303.14495849609375,303.8276062011719,400.568603515625,431.400634765625,431.2735595703125,431.15863037109375
445.6595153808594,479.3607482910156,523.8760375976562,525.9849853515625,525.78857421875,525.5983276367188,364.50811767578125,433.6814270019531,488.9808044433594,512.459716796875,512.269775390625,512.0899047851562,303.1474914550781,316.2851257324219,436.0501708984375,451.9259033203125,451.790771484375,451.6663818359375,303.144775390625,303.14935302734375,327.7652587890625,380.0613098144531,379.9877014160156,379.9225769042969,303.144775390625,303.1400451660156,303.1673889160156,303.7342529296875,303.7280578613281,303.7218933105469
458.044677734375,509.32061767578125,523.8796997070312,525.3749389648438,525.1399536132812,524.9107055664062,431.9976806640625,477.299560546875,513.4580078125,518.1461791992188,517.916748046875,517.6951904296875,344.6745300292969,446.18951416015625,486.14892578125,497.5912170410156,497.38397216796875,497.18634033203125,303.1414489746094,405.8220520019531,451.9810485839844,461.2239074707031,461.0580139160156,460.9018859863281,303.1443176269531,310.5767517089844,418.7683410644531,432.3146057128906,432.175537109375,432.0480041503906
